t,cell_V0,cell_V1,cell_V2,cell_V3,cell_V4,m0,m1,m2,m3,m4,h0,h1,h2,h3,h4,j0,j1,j2,j3,j4,d0,d1,d2,d3,d4,f0,f1,f2,f3,f4,r0,r1,r2,r3,r4,t0,t1,t2,t3,t4,Xs0,Xs1,Xs2,Xs3,Xs4,Xr0,Xr1,Xr2,Xr3,Xr4,APtrack0,APtrack1,APtrack2,APtrack3,APtrack4,APtrack20,APtrack21,APtrack22,APtrack23,APtrack24,APtrack30,APtrack31,APtrack32,APtrack33,APtrack34,Cainfluxtrack0,Cainfluxtrack1,Cainfluxtrack2,Cainfluxtrack3,Cainfluxtrack4,OVRLDtrack0,OVRLDtrack1,OVRLDtrack2,OVRLDtrack3,OVRLDtrack4,OVRLDtrack20,OVRLDtrack21,OVRLDtrack22,OVRLDtrack23,OVRLDtrack24,OVRLDtrack30,OVRLDtrack31,OVRLDtrack32,OVRLDtrack33,OVRLDtrack34,Nai0,Nai1,Nai2,Nai3,Nai4,Cai0,Cai1,Cai2,Cai3,Cai4,Ki0,Ki1,Ki2,Ki3,Ki4,Ca_JSR0,Ca_JSR1,Ca_JSR2,Ca_JSR3,Ca_JSR4,Ca_NSR0,Ca_NSR1,Ca_NSR2,Ca_NSR3,Ca_NSR4
625,-86.5163,-90.0392,-90.2331,-90.3229,-90.3849,0.00120002,0.000663627,0.000642236,0.000632565,0.000625976,0.985241,0.995067,0.995277,0.995371,0.995435,0.79092,0.99624,0.996371,0.99643,0.996471,3.21684e-08,3.44549e-10,3.15919e-10,3.04285e-10,2.96555e-10,0.730896,0.818862,0.849632,0.864865,0.874041,2.47383e-05,1.85451e-05,1.82637e-05,1.81375e-05,1.80503e-05,0.998169,0.999467,0.99947,0.999472,0.999473,0.156678,0.0913365,0.0663247,0.0532625,0.0451512,0.316693,0.0760399,0.032761,0.0184823,0.0120853,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00205023,0.00205023,0.00205023,0.00205023,0.00205023,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000251205,0.000229707,0.000220468,0.000215266,0.000211633,140,140,140,140,140,2.16034,2.15387,2.14968,2.14702,2.14464,2.6367,2.61884,2.61005,2.60476,2.60045
630,-87.3609,-90.0773,-90.2552,-90.3434,-90.4041,0.00104166,0.000659365,0.00063984,0.00063038,0.000623941,0.98973,0.995109,0.995301,0.995393,0.995455,0.85455,0.996266,0.996386,0.996444,0.996483,1.60072e-08,3.39275e-10,3.13005e-10,3.01733e-10,2.94196e-10,0.738022,0.822736,0.852341,0.867088,0.875829,2.308e-05,1.84905e-05,1.82325e-05,1.81088e-05,1.80231e-05,0.998663,0.999467,0.99947,0.999472,0.999473,0.152235,0.0887486,0.0644508,0.051767,0.0438876,0.296752,0.0711115,0.0306344,0.017282,0.0113002,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00195024,0.00195024,0.00195024,0.00195024,0.00195024,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.00024925,0.000228179,0.000219136,0.000214029,0.000210469,140,140,140,140,140,2.1675,2.16102,2.15683,2.15382,2.15099,2.6367,2.61884,2.61005,2.60476,2.60045
635,-87.9973,-90.1155,-90.277,-90.3636,-90.4233,0.000936106,0.00065513,0.00063749,0.000628227,0.000621924,0.991659,0.995151,0.995323,0.995413,0.995474,0.900485,0.996292,0.9964,0.996457,0.996495,8.11449e-09,3.34096e-10,3.10195e-10,2.99235e-10,2.91853e-10,0.744877,0.826547,0.855023,0.869174,0.877617,2.19052e-05,1.84359e-05,1.82019e-05,1.80804e-05,1.79958e-05,0.998961,0.999468,0.999471,0.999472,0.999473,0.14791,0.0862344,0.0626367,0.0503136,0.0426602,0.277923,0.0665008,0.0286457,0.0161594,0.010566,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00185513,0.00185513,0.00185513,0.00185513,0.00185513,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000247359,0.000226671,0.000217826,0.000212808,0.000209314,140,140,140,140,140,2.17465,2.16818,2.16303,2.15978,2.15695,2.6367,2.61884,2.61005,2.60476,2.60045
640,-88.4748,-90.1448,-90.2987,-90.383,-90.4414,0.000863881,0.000651896,0.000635163,0.000626178,0.000620024,0.9927,0.995183,0.995346,0.995433,0.995493,0.932552,0.996312,0.996415,0.996469,0.996507,4.24553e-09,3.29214e-10,3.07419e-10,2.9679e-10,2.89633e-10,0.751459,0.830123,0.857705,0.87126,0.879405,2.10617e-05,1.83902e-05,1.81715e-05,1.80531e-05,1.79703e-05,0.999259,0.999468,0.999471,0.999473,0.999474,0.143705,0.0837933,0.060871,0.0489015,0.0414678,0.260194,0.0621876,0.0267859,0.0151098,0.00987944,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00176465,0.00176465,0.00176465,0.00176465,0.00176465,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000245467,0.000225216,0.000216528,0.000211644,0.000208223,140,140,140,140,140,2.1818,2.1742,2.16899,2.16574,2.16291,2.6367,2.61884,2.61005,2.60476,2.60045
645,-88.8358,-90.1693,-90.3193,-90.4023,-90.4595,0.000812947,0.000649196,0.000632953,0.000624132,0.000618126,0.993351,0.995209,0.995368,0.995453,0.995511,0.954393,0.996329,0.996428,0.996482,0.996518,2.33739e-09,3.25157e-10,3.04762e-10,2.94431e-10,2.87466e-10,0.757809,0.8337,0.860114,0.873346,0.881194,2.04466e-05,1.8354e-05,1.81425e-05,1.80258e-05,1.79451e-05,0.999442,0.999469,0.999472,0.999473,0.999474,0.139624,0.0814223,0.0591566,0.0475297,0.0403093,0.243533,0.0581536,0.0250464,0.0141281,0.00923746,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00167859,0.00167859,0.00167859,0.00167859,0.00167859,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000243597,0.000223764,0.000215291,0.00021048,0.000207131,140,140,140,140,140,2.18896,2.18016,2.17495,2.1717,2.16887,2.6367,2.61884,2.61005,2.60476,2.60045
650,-89.1099,-90.1927,-90.34,-90.4213,-90.4777,0.000776265,0.000646634,0.000630746,0.00062213,0.00061623,0.993811,0.995234,0.995389,0.995472,0.995529,0.969005,0.996344,0.996441,0.996494,0.99653,1.38752e-09,3.21602e-10,3.02157e-10,2.92086e-10,2.85377e-10,0.763946,0.836988,0.862498,0.875227,0.882822,1.99925e-05,1.83208e-05,1.81136e-05,1.79985e-05,1.792e-05,0.999448,0.999469,0.999472,0.999473,0.999474,0.135649,0.079119,0.0574914,0.0461974,0.0391835,0.227893,0.0543808,0.0234198,0.0132101,0.00863711,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00159673,0.00159673,0.00159673,0.00159673,0.00159673,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000241778,0.000222381,0.000214054,0.000209339,0.00020604,140,140,140,140,140,2.19498,2.18612,2.18091,2.17766,2.17483,2.6367,2.61884,2.61005,2.60476,2.60045
655,-89.3191,-90.2162,-90.3601,-90.4395,-90.4947,0.000749368,0.000644079,0.000628601,0.00062022,0.000614464,0.994115,0.995259,0.99541,0.995491,0.995546,0.978649,0.99636,0.996455,0.996505,0.99654,9.08134e-10,3.18343e-10,2.99659e-10,2.89865e-10,2.83295e-10,0.769889,0.840267,0.864882,0.877015,0.884313,1.96544e-05,1.82877e-05,1.80854e-05,1.79729e-05,1.78965e-05,0.999452,0.99947,0.999472,0.999474,0.999475,0.131799,0.0768808,0.0558731,0.0449036,0.0380919,0.213226,0.050852,0.0218985,0.0123517,0.00807571,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00151885,0.00151885,0.00151885,0.00151885,0.00151885,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.00024001,0.000220999,0.00021285,0.000208248,0.000205021,140,140,140,140,140,2.20094,2.19208,2.18687,2.18362,2.18079,2.6367,2.61884,2.61005,2.60476,2.60045
660,-89.4816,-90.2388,-90.3796,-90.4577,-90.5117,0.000729116,0.000641621,0.000626533,0.000618312,0.000612702,0.994411,0.995283,0.99543,0.995509,0.995563,0.984957,0.996375,0.996467,0.996517,0.996551,6.61252e-10,3.1524e-10,2.97201e-10,2.87671e-10,2.81312e-10,0.775552,0.843392,0.867103,0.878803,0.885803,1.93969e-05,1.82557e-05,1.80581e-05,1.79476e-05,1.7873e-05,0.999456,0.99947,0.999473,0.999474,0.999475,0.128048,0.0747048,0.0543023,0.0436467,0.0370305,0.199481,0.0475516,0.0204759,0.0115489,0.00755083,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00144478,0.00144478,0.00144478,0.00144478,0.00144478,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000238264,0.000219665,0.000211685,0.000207156,0.000204002,140,140,140,140,140,2.2069,2.19804,2.19283,2.18958,2.18675,2.6367,2.61884,2.61005,2.60476,2.60045
665,-89.6065,-90.261,-90.3991,-90.4758,-90.5287,0.000713908,0.000639215,0.000624469,0.000616431,0.000610941,0.994565,0.995307,0.99545,0.995527,0.99558,0.989054,0.99639,0.99648,0.996529,0.996562,5.30414e-10,3.12309e-10,2.94842e-10,2.85574e-10,2.79369e-10,0.781023,0.846372,0.869189,0.880591,0.887293,1.91988e-05,1.82244e-05,1.80308e-05,1.79226e-05,1.78495e-05,0.999458,0.999471,0.999473,0.999474,0.999475,0.12441,0.0725958,0.0527758,0.0424263,0.0359985,0.186606,0.0444649,0.0191455,0.0107983,0.00705997,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00137432,0.00137432,0.00137432,0.00137432,0.00137432,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000236576,0.000218355,0.000210521,0.000206079,0.000202983,140,140,140,140,140,2.21286,2.204,2.19879,2.19554,2.19271,2.6367,2.61884,2.61005,2.60476,2.60045
670,-89.7109,-90.2831,-90.418,-90.4928,-90.545,0.000701441,0.000636832,0.000622478,0.000614658,0.00060926,0.994691,0.99533,0.995469,0.995544,0.995596,0.991705,0.996404,0.996492,0.996539,0.996572,4.58153e-10,3.0946e-10,2.92483e-10,2.83493e-10,2.77426e-10,0.786345,0.849352,0.871275,0.882321,0.888783,1.90356e-05,1.81933e-05,1.80035e-05,1.7899e-05,1.7827e-05,0.99946,0.999471,0.999473,0.999475,0.999476,0.120874,0.0705444,0.0512926,0.041241,0.0349982,0.17455,0.0415781,0.0179014,0.0100963,0.00660098,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00130729,0.00130729,0.00130729,0.00130729,0.00130729,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000234902,0.000217055,0.000209396,0.00020506,0.000202008,140,140,140,140,140,2.21882,2.20996,2.20475,2.2015,2.19867,2.6367,2.61884,2.61005,2.60476,2.60045
675,-89.7872,-90.3042,-90.4364,-90.5099,-90.5608,0.000692468,0.000634573,0.000620553,0.000612887,0.000607633,0.994781,0.995352,0.995488,0.995561,0.995612,0.993425,0.996418,0.996503,0.99655,0.996582,4.1667e-10,3.06701e-10,2.90263e-10,2.81521e-10,2.756e-10,0.791412,0.852088,0.873361,0.883811,0.89023,1.89208e-05,1.81638e-05,1.79773e-05,1.78755e-05,1.78053e-05,0.999462,0.999471,0.999474,0.999475,0.999476,0.117441,0.068552,0.0498532,0.0400895,0.0340242,0.163265,0.0388782,0.0167379,0.00943996,0.00617182,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00124354,0.00124354,0.00124354,0.00124354,0.00124354,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000233291,0.000215818,0.000208305,0.000204041,0.000201063,140,140,140,140,140,2.22478,2.21592,2.21071,2.20746,2.20463,2.6367,2.61884,2.61005,2.60476,2.60045
680,-89.8635,-90.3252,-90.4547,-90.527,-90.5766,0.000683608,0.00063232,0.00061863,0.00061112,0.000606008,0.994869,0.995374,0.995506,0.995578,0.995627,0.99451,0.996432,0.996515,0.996561,0.996592,3.9082e-10,3.04064e-10,2.88042e-10,2.79578e-10,2.73795e-10,0.796312,0.85477,0.87524,0.885301,0.891423,1.88097e-05,1.81343e-05,1.79518e-05,1.78519e-05,1.77835e-05,0.999463,0.999472,0.999474,0.999475,0.999476,0.114104,0.0666176,0.0484545,0.0389706,0.0330807,0.152704,0.0363533,0.01565,0.00882617,0.00577052,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00118288,0.00118288,0.00118288,0.00118288,0.00118288,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.00023169,0.000214581,0.000207214,0.000203023,0.000200117,140,140,140,140,140,2.23075,2.22188,2.21667,2.21342,2.21059,2.6367,2.61884,2.61005,2.60476,2.60045
685,-89.9147,-90.3457,-90.4726,-90.5431,-90.5925,0.000677725,0.000630129,0.000616764,0.000609457,0.000604385,0.994928,0.995395,0.995524,0.995594,0.995643,0.99522,0.996445,0.996526,0.996571,0.996602,3.73385e-10,3.01446e-10,2.85919e-10,2.77635e-10,2.71991e-10,0.80108,0.857453,0.877028,0.886791,0.892615,1.87243e-05,1.81055e-05,1.79271e-05,1.78297e-05,1.77617e-05,0.999464,0.999472,0.999474,0.999476,0.999476,0.110864,0.0647376,0.0470958,0.0378827,0.0321616,0.142819,0.0339918,0.0146327,0.00825231,0.00539531,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00112519,0.00112519,0.00112519,0.00112519,0.00112519,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000230148,0.000213374,0.000206152,0.000202062,0.000199171,140,140,140,140,140,2.23671,2.22784,2.22263,2.21938,2.21655,2.6367,2.61884,2.61005,2.60476,2.60045
690,-89.9528,-90.3656,-90.4897,-90.5589,-90.6072,0.000673374,0.000628021,0.000614977,0.000607823,0.00060288,0.994971,0.995415,0.995541,0.99561,0.995657,0.995671,0.996458,0.996537,0.996581,0.996611,3.62066e-10,2.98948e-10,2.83837e-10,2.75811e-10,2.70296e-10,0.805589,0.859889,0.878816,0.888281,0.893807,1.86692e-05,1.80778e-05,1.79033e-05,1.78078e-05,1.77415e-05,0.999465,0.999472,0.999475,0.999476,0.999477,0.107716,0.0629117,0.0457759,0.0368284,0.0312712,0.133572,0.0317835,0.0136813,0.00771569,0.00504447,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00107032,0.00107032,0.00107032,0.00107032,0.00107032,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.00022862,0.00021221,0.000205133,0.000201116,0.000198291,140,140,140,140,140,2.24267,2.2338,2.22859,2.22534,2.22252,2.6367,2.61884,2.61005,2.60476,2.60045
695,-89.991,-90.3854,-90.5069,-90.5748,-90.6219,0.000669051,0.000625919,0.000613195,0.000606192,0.000601388,0.995014,0.995436,0.995558,0.995625,0.995671,0.995969,0.996471,0.996548,0.996591,0.99662,3.53842e-10,2.9652e-10,2.81862e-10,2.74007e-10,2.68631e-10,0.810037,0.862274,0.880604,0.889771,0.894999,1.86143e-05,1.80501e-05,1.78796e-05,1.77859e-05,1.77214e-05,0.999466,0.999473,0.999475,0.999476,0.999477,0.104659,0.0611394,0.044494,0.0358028,0.0304052,0.124919,0.0297185,0.0127918,0.00721391,0.00471644,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00101811,0.00101811,0.00101811,0.00101811,0.00101811,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000227143,0.000211046,0.000204115,0.00020017,0.000197418,140,140,140,140,140,2.24863,2.23976,2.23455,2.2313,2.22848,2.6367,2.61884,2.61005,2.60476,2.60045
700,-90.0291,-90.4046,-90.5241,-90.5906,-90.6365,0.000664755,0.000623891,0.000611418,0.000604577,0.000599899,0.995056,0.995455,0.995575,0.995641,0.995686,0.996233,0.996483,0.996559,0.9966,0.996629,3.47147e-10,2.94161e-10,2.79919e-10,2.72203e-10,2.66992e-10,0.814209,0.864658,0.882331,0.891021,0.896191,1.85595e-05,1.80226e-05,1.78559e-05,1.77643e-05,1.77013e-05,0.999466,0.999473,0.999475,0.999476,0.999477,0.101687,0.0594169,0.0432489,0.0348067,0.0295643,0.116826,0.0277872,0.0119599,0.00674475,0.00440972,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.00096847,0.00096847,0.00096847,0.00096847,0.00096847,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000225687,0.000209919,0.000203098,0.000199233,0.000196545,140,140,140,140,140,2.25459,2.24572,2.24051,2.23726,2.23444,2.6367,2.61884,2.61005,2.60476,2.60045
705,-90.0673,-90.4232,-90.54,-90.6053,-90.6512,0.000660486,0.000621931,0.00060977,0.000603077,0.000598412,0.995098,0.995474,0.995591,0.995655,0.9957,0.996259,0.996495,0.996569,0.996609,0.996638,3.41224e-10,2.91858e-10,2.77976e-10,2.70511e-10,2.65418e-10,0.818337,0.866907,0.883821,0.892213,0.897383,1.85049e-05,1.79956e-05,1.78339e-05,1.77441e-05,1.76813e-05,0.999467,0.999473,0.999475,0.999477,0.999477,0.0988027,0.0577429,0.0420395,0.0338397,0.0287469,0.109254,0.0259813,0.0111821,0.00630607,0.00412296,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000921238,0.000921238,0.000921238,0.000921238,0.000921238,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000224264,0.000208828,0.000202152,0.00019836,0.000195672,140,140,140,140,140,2.26055,2.25168,2.24647,2.24322,2.24035,2.6367,2.61884,2.61005,2.60476,2.60045
710,-90.1054,-90.4418,-90.556,-90.62,-90.6648,0.000656245,0.000619977,0.000608126,0.000601581,0.000597036,0.99514,0.995493,0.995607,0.99567,0.995713,0.996285,0.996507,0.996579,0.996618,0.996646,3.35711e-10,2.89637e-10,2.76149e-10,2.68846e-10,2.63886e-10,0.822211,0.868993,0.885311,0.893405,0.898455,1.84503e-05,1.79697e-05,1.78119e-05,1.7724e-05,1.76627e-05,0.999468,0.999474,0.999476,0.999477,0.999478,0.0960011,0.0561185,0.0408645,0.0328998,0.0279536,0.102171,0.0242925,0.0104549,0.00589589,0.00385483,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000876306,0.000876306,0.000876306,0.000876306,0.000876306,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000222882,0.000207737,0.000201206,0.000197487,0.000194863,140,140,140,140,140,2.26651,2.25764,2.25214,2.24835,2.24512,2.6367,2.61884,2.61005,2.60476,2.60045
715,-90.1436,-90.46,-90.572,-90.6347,-90.6783,0.00065203,0.000618078,0.000606485,0.000600086,0.000595679,0.995181,0.995511,0.995623,0.995684,0.995726,0.996311,0.996518,0.996589,0.996627,0.996654,3.30433e-10,2.87417e-10,2.74345e-10,2.67191e-10,2.6236e-10,0.826063,0.871079,0.886802,0.894597,0.899349,1.83958e-05,1.79445e-05,1.77899e-05,1.77039e-05,1.76443e-05,0.999468,0.999474,0.999476,0.999477,0.999478,0.0932792,0.054539,0.0397227,0.031987,0.0271824,0.0955451,0.0227133,0.00977484,0.00551238,0.00360415,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000833572,0.000833572,0.000833572,0.000833572,0.000833572,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000221503,0.000206673,0.00020026,0.000196613,0.000194062,140,140,140,140,140,2.27247,2.26304,2.25691,2.25312,2.24989,2.6367,2.61884,2.61005,2.60476,2.60045
720,-90.1817,-90.4774,-90.5875,-90.6493,-90.6917,0.000647841,0.000616265,0.00060489,0.000598604,0.000594324,0.995222,0.995529,0.995638,0.995698,0.995739,0.996337,0.99653,0.996598,0.996636,0.996662,3.25306e-10,2.85333e-10,2.7254e-10,2.65615e-10,2.60931e-10,0.829639,0.873165,0.888292,0.895789,0.900243,1.83412e-05,1.79204e-05,1.77685e-05,1.76839e-05,1.7626e-05,0.999469,0.999474,0.999476,0.999477,0.999478,0.0906351,0.0530064,0.0386144,0.031101,0.0264339,0.0893469,0.0212365,0.00913899,0.00515381,0.00336975,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,0.000792918,0.000792918,0.000792918,0.000792918,0.000792918,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1.4013e-42,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.0056,10.0056,10.0056,10.0056,10.0056,0.000220193,0.000205654,0.000199338,0.000195746,0.000193262,140,140,140,140,140,2.27843,2.26781,2.26168,2.25789,2.25466,2.6367,2.61884,2.61005,2.60476,2.60045
